Show_Id,Category,Title,Country,Rating,Duration,Genre,Release_Day,Release_Month,Release_Year
s3512,TV Show,Ladies Up,India,TV-MA,1,"International TV Shows, Stand-Up Comedy & Talk Shows, TV Comedies",27,March,2020
s3513,Movie,Lady Bird,United States,R,94,"Comedies, Dramas, Independent Movies",3,June,2020
s3514,Movie,Lady Bloodfight,Hong Kong,R,101,Action & Adventure,5,August,2017
s3515,Movie,Lady Driver,United States,PG,104,"Dramas, Sports Movies",2,May,2020
s3516,TV Show,Lady Dynamite,United States,TV-MA,2,TV Comedies,10,November,2017
s3517,Movie,Lady in the Water,United States,PG-13,110,"Sci-Fi & Fantasy, Thrillers",1,July,2019
s3518,Movie,Lady J,France,TV-MA,111,"Dramas, Independent Movies, International Movies",8,March,2019
s3519,Movie,Lady-Like,United States,NC-17,83,"Comedies, Independent Movies",18,January,2019
s3520,TV Show,"Lady, la vendedora de rosas",Colombia,TV-14,1,"International TV Shows, Spanish-Language TV Shows, TV Dramas",1,April,2018
s3521,Movie,Laerte-se,Brazil,TV-MA,101,"Documentaries, International Movies, LGBTQ Movies",19,May,2017
s3522,Movie,Lagaan,India,PG,224,"Dramas, International Movies, Music & Musicals",10,January,2021
s3523,Movie,Lagos Real Fake Life,Unknown,TV-MA,118,"Comedies, International Movies",29,November,2019
s3524,Movie,Lakeeran,India,TV-PG,111,"Dramas, International Movies, Romantic Movies",1,December,2019
s3525,Movie,Lakshya,India,TV-PG,185,"Action & Adventure, Dramas, International Movies",15,December,2019
s3526,Movie,Lal Patthar,India,TV-14,153,"Classic Movies, Dramas, International Movies",1,July,2017
s3527,Movie,Lalbaug Parel: Zali Mumbai Sonyachi,India,TV-MA,145,"Dramas, International Movies",15,March,2018
s3528,TV Show,Land Girls,United Kingdom,TV-14,3,"British TV Shows, International TV Shows, TV Dramas",1,August,2017
s3529,Movie,Lang Tong,Singapore,TV-MA,82,"International Movies, Thrillers",20,December,2018
s3530,Movie,Lara and the Beat,Nigeria,TV-MA,140,"Dramas, International Movies, Music & Musicals",14,September,2020
s3531,Movie,Larceny,"United States, Mexico",TV-14,87,Action & Adventure,15,September,2017
s3532,TV Show,Larry Charles' Dangerous World of Comedy,Unknown,TV-MA,1,"Docuseries, TV Comedies",15,February,2019
s3533,Movie,Larry the Cable Guy: Remain Seated,United States,TV-14,68,Stand-Up Comedy,26,November,2020
s3534,TV Show,Larva,Russia,TV-Y7,3,"Kids' TV, Korean TV Shows, TV Comedies",1,February,2016
s3535,TV Show,Larva Island,Unknown,TV-Y7,2,"Kids' TV, Korean TV Shows, TV Comedies",1,March,2019
s3536,TV Show,Las muñecas de la mafia,Colombia,TV-MA,2,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",15,March,2019
s3537,TV Show,Last,South Korea,TV-14,1,"Crime TV Shows, International TV Shows, Korean TV Shows",22,May,2017
s3538,Movie,Last Breath,"United Kingdom, Belgium, Sweden",TV-MA,86,"Documentaries, International Movies",6,May,2019
s3539,TV Show,Last Chance U,United States,TV-MA,5,Docuseries,28,July,2020
s3540,Movie,Last Ferry,United States,TV-MA,86,"Dramas, Independent Movies, LGBTQ Movies",11,March,2020
s3541,Movie,Last Flight to Abuja,"Nigeria, United Kingdom",TV-14,76,"Dramas, International Movies",16,June,2020
s3542,TV Show,LAST HOPE,Japan,TV-14,2,"Anime Series, International TV Shows",21,December,2018
s3543,Movie,Last Knights,"United Kingdom, South Korea",R,115,Action & Adventure,1,August,2019
s3544,Movie,Last Night,"United States, France",R,93,"Dramas, Independent Movies, Romantic Movies",1,January,2019
s3545,TV Show,Last Tango in Halifax,United Kingdom,TV-MA,4,"British TV Shows, Romantic TV Shows, TV Dramas",12,January,2021
s3546,Movie,Late Life: The Chien-Ming Wang Story,"United States, Taiwan",TV-14,98,"Documentaries, Sports Movies",15,March,2019
s3547,Movie,Latte and the Magic Waterstone,Germany,TV-Y,83,"Children & Family Movies, Comedies",31,July,2020
s3548,Movie,Lavell Crawford: Can a Brother Get Some Love?,United States,TV-MA,81,Stand-Up Comedy,2,August,2016
s3549,TV Show,Lavender,Taiwan,TV-14,1,"International TV Shows, Romantic TV Shows, TV Dramas",15,January,2019
s3550,Movie,Lawless,United States,R,116,Dramas,29,December,2019
s3551,TV Show,Laws of Attraction,Unknown,TV-14,1,"International TV Shows, Romantic TV Shows, TV Comedies",16,October,2017
s3552,Movie,Layer Cake,United Kingdom,R,105,"Independent Movies, International Movies, Thrillers",1,March,2019
s3553,Movie,Layla M.,"Netherlands, Belgium, Germany, Jordan",TV-MA,99,"Dramas, International Movies",23,March,2018
s3554,Movie,Le K Benzema,France,TV-14,121,"Documentaries, International Movies, Sports Movies",1,May,2018
s3555,Movie,Le serment des Hitler,France,TV-PG,54,"Documentaries, International Movies",1,May,2019
s3556,Movie,League of Legends Origins,United States,TV-MA,78,Documentaries,16,October,2019
s3557,TV Show,Leah Remini: Scientology and the Aftermath,United States,TV-14,3,Docuseries,1,November,2020
s3558,Movie,Leap Year,"United States, Ireland",PG,100,"Comedies, Romantic Movies",15,November,2019
s3559,Movie,Leap!,"France, Canada",PG,89,"Children & Family Movies, Comedies",7,January,2021
s3560,Movie,LeapFrog: Letter Factory,United States,TV-Y,37,Children & Family Movies,15,April,2020
s3561,Movie,LeapFrog: Numberland,United States,TV-Y,33,Movies,15,April,2020
s3562,Movie,LeapFrog: Phonics Farm,United States,TV-Y,35,Movies,15,April,2020
s3563,Movie,"LeapFrog: Sing-along, Read-along",Unknown,TV-Y,32,Children & Family Movies,15,April,2020
s3564,TV Show,Learning Songs by Little Baby Bum: Nursery Rhyme Friends,Unknown,TV-Y,1,"British TV Shows, Kids' TV",1,July,2017
s3565,TV Show,Learning Time with Timmy,United Kingdom,TV-Y,1,"British TV Shows, Kids' TV",15,May,2020
s3566,Movie,Lechmi,India,TV-MA,147,"Comedies, Horror Movies, International Movies",1,August,2018
s3567,Movie,Lee Daniels' The Butler,United States,PG-13,132,Dramas,16,December,2020
s3568,Movie,Left Behind,"United States, Canada",PG-13,110,"Action & Adventure, Faith & Spirituality, Sci-Fi & Fantasy",26,December,2018
s3569,TV Show,Legacies,United States,TV-14,2,"TV Dramas, TV Sci-Fi & Fantasy, Teen TV Shows",3,April,2020
s3570,Movie,Legend,"United Kingdom, France, United States",R,132,"Dramas, International Movies, Thrillers",16,January,2020
s3571,Movie,Legend of the Guardians: The Owls of Ga'Hoole,"United States, Australia",PG,97,Children & Family Movies,1,January,2020
s3572,Movie,Legend of the Naga Pearls,China,TV-MA,108,"Action & Adventure, International Movies, Sci-Fi & Fantasy",30,March,2018
s3573,TV Show,Legend Quest,Mexico,TV-Y7,1,Kids' TV,24,February,2017
s3574,TV Show,Legend Quest: Masters of Myth,Mexico,TV-Y7,1,Kids' TV,5,October,2019
s3575,Movie,Legendary Weapons of China,Hong Kong,TV-14,101,"Action & Adventure, Cult Movies, International Movies",16,August,2018
s3576,TV Show,Legends of Strength,United States,TV-PG,1,Docuseries,18,January,2019
s3577,Movie,LEGENDS OF THE HIDDEN TEMPLE,United States,TV-PG,68,Children & Family Movies,2,November,2019
s3578,Movie,Legion,United States,R,100,"Action & Adventure, Horror Movies, Sci-Fi & Fantasy",1,November,2019
s3579,TV Show,LEGO Bionicle: The Journey to One,United States,TV-Y7,2,Kids' TV,29,July,2016
s3580,Movie,Lego DC Comics: Batman Be-Leaguered,United States,TV-Y7,22,Movies,1,February,2019
s3581,TV Show,LEGO Elves: Secrets of Elvendale,United States,TV-Y7,1,Kids' TV,1,September,2017
s3582,TV Show,Lego Friends,Unknown,TV-G,3,Kids' TV,1,February,2019
s3583,TV Show,Lego Friends: Girls on a Mission,Denmark,TV-Y,1,Kids' TV,1,February,2019
s3584,TV Show,LEGO Friends: The Power of Friendship,Denmark,TV-Y7,2,Kids' TV,10,June,2016
s3585,Movie,LEGO House - Home of the Brick,Unknown,TV-G,48,"Documentaries, International Movies",15,June,2018
s3586,TV Show,LEGO Jurassic World: Legend of Isla Nublar,United States,TV-Y,1,Kids' TV,1,November,2020
s3587,TV Show,LEGO Jurassic World: Secret Exhibit,United States,TV-Y,1,Kids' TV,1,November,2020
s3588,Movie,LEGO Jurassic World: The Indominus Escape,United States,TV-Y7,25,"Children & Family Movies, Comedies",4,October,2016
s3589,Movie,LEGO Marvel Super Heroes: Avengers Reassembled!,United States,TV-Y7,22,Children & Family Movies,6,August,2017
s3590,Movie,LEGO Marvel Super Heroes: Black Panther,United States,TV-Y7,22,Children & Family Movies,1,February,2019
s3591,Movie,LEGO Marvel Super Heroes: Guardians of the Galaxy,United States,TV-Y,22,Children & Family Movies,1,February,2019
s3592,TV Show,LEGO Ninjago,Canada,TV-Y7,2,Kids' TV,1,November,2020
s3593,TV Show,LEGO Ninjago: Masters of Spinjitzu,"Denmark, Singapore, Canada, United States",TV-Y7,10,Kids' TV,1,November,2020
s3594,Movie,LEGO Ninjago: Masters of Spinjitzu: Day of the Departed,"Denmark, China",TV-Y7-FV,44,"Action & Adventure, Children & Family Movies",1,February,2019
s3595,TV Show,LEGO: CITY Adventures,"United States, France",TV-Y,1,"Kids' TV, TV Comedies",1,November,2020
s3596,Movie,LEGO: Marvel Super Heroes: Maximum Overload,United States,TV-Y7,22,Children & Family Movies,6,January,2017
s3597,TV Show,Leila,India,TV-MA,1,"International TV Shows, TV Dramas, TV Mysteries",14,June,2019
s3598,Movie,Lembi 8 Giga,Unknown,TV-MA,111,"Comedies, International Movies",28,April,2020
s3599,TV Show,Lenox Hill,United States,TV-MA,1,"Docuseries, Reality TV",10,June,2020
s3600,Movie,Lens,India,TV-MA,109,"Dramas, Independent Movies, International Movies",1,June,2017
s3601,TV Show,Leo & Tig,Unknown,TV-Y,1,Kids' TV,20,August,2018
s3602,Movie,Leo the Lion,"United States, Italy",TV-Y7-FV,78,"Children & Family Movies, Comedies",20,December,2015
s3603,Movie,"Les Bleus - Une autre histoire de France, 1996-2016",France,TV-MA,103,"Documentaries, International Movies, Sports Movies",15,March,2017
s3604,Movie,Les Misérables,"United Kingdom, United States",PG-13,158,"Dramas, International Movies, Music & Musicals",16,August,2020
s3605,Movie,Leslie Jones: Time Machine,United States,TV-MA,66,Stand-Up Comedy,14,January,2020
s3606,Movie,Lessons from a School Shooting: Notes from Dunblane,United States,TV-14,24,Documentaries,28,September,2018
s3607,Movie,Let It Fall: Los Angeles 1982-1992,United States,TV-MA,144,Documentaries,6,November,2017
s3608,Movie,Let It Snow,United States,PG-13,93,"Comedies, Dramas, LGBTQ Movies",8,November,2019
s3609,Movie,Let There Be Light,United States,TV-PG,58,"Classic Movies, Documentaries",31,March,2017
s3610,Movie,Let's Dance,Egypt,TV-14,116,"Comedies, Dramas, International Movies",2,June,2020
s3611,TV Show,Let's Eat 2,"Malaysia, Singapore, Hong Kong",TV-MA,1,"International TV Shows, Korean TV Shows, Romantic TV Shows",8,August,2019
s3612,TV Show,Let’s Eat,South Korea,TV-PG,1,"International TV Shows, Korean TV Shows, Romantic TV Shows",8,August,2019
s3613,TV Show,Levius,Japan,TV-14,1,"Anime Series, International TV Shows",28,November,2019
s3614,TV Show,Leyla and Mecnun,Turkey,TV-MA,3,"International TV Shows, Romantic TV Shows, TV Comedies",15,April,2017
s3615,Movie,Leyla Everlasting,Turkey,TV-MA,113,"Comedies, International Movies",4,December,2020
s3616,Movie,Lez Bomb,United States,TV-14,90,"Comedies, LGBTQ Movies",7,February,2019
s3617,Movie,"Liar, Liar, Vampire",United States,TV-PG,68,"Children & Family Movies, Comedies",2,November,2019
s3618,Movie,Liar's Dice,India,TV-MA,104,"Dramas, Independent Movies, International Movies",1,July,2017
s3619,Movie,Liberated: The New Sexual Revolution,"United States, Mexico",TV-MA,86,Documentaries,1,February,2018
s3620,TV Show,License to Drill: Louisiana,Canada,TV-PG,1,Reality TV,2,October,2019
s3621,Movie,Liefling,South Africa,TV-PG,118,"Comedies, International Movies, Music & Musicals",14,February,2020
s3622,TV Show,Life,South Korea,TV-MA,1,"International TV Shows, Korean TV Shows, TV Dramas",12,September,2018
s3623,Movie,Life 2.0,United States,TV-MA,99,Documentaries,1,April,2017
s3624,Movie,Life After Beth,United States,R,89,"Comedies, Horror Movies, Independent Movies",21,July,2018
s3625,Movie,Life in a ... Metro,India,TV-14,126,"Dramas, International Movies, Music & Musicals",1,November,2018
s3626,Movie,Life in the Doghouse,United States,TV-PG,83,"Documentaries, LGBTQ Movies",1,June,2019
s3627,Movie,Life Ki Toh Lag Gayi,India,TV-MA,109,"Action & Adventure, Comedies, Dramas",28,December,2018
s3628,Movie,Life of An Outcast,India,TV-PG,80,"Dramas, Independent Movies, International Movies",25,February,2019
s3629,TV Show,Life on Location,United States,TV-G,1,"British TV Shows, Docuseries, Science & Nature TV",22,April,2015
s3630,Movie,Life Overtakes Me,"Sweden, United States",TV-PG,40,Documentaries,15,June,2019
s3631,TV Show,Life Plan A and B,Taiwan,TV-PG,1,"International TV Shows, Romantic TV Shows, TV Dramas",1,August,2017
s3632,TV Show,Life Sentence,United States,TV-14,1,TV Dramas,23,June,2018
s3633,TV Show,Life Story,United Kingdom,TV-14,1,"British TV Shows, Docuseries, Science & Nature TV",20,June,2016
s3634,Movie,Life's Speed Bump,Egypt,TV-14,109,"Comedies, International Movies",2,June,2020
s3635,Movie,Lifechanger,Canada,TV-MA,84,"Horror Movies, Independent Movies, Thrillers",28,May,2019
s3636,Movie,Lifeline,Hong Kong,TV-14,104,"Action & Adventure, International Movies",16,August,2018
s3637,Movie,Light in the Dark,Nigeria,TV-14,105,"Dramas, International Movies",18,May,2020
s3638,Movie,Like Arrows,United States,TV-PG,99,"Dramas, Faith & Spirituality",6,May,2019
s3639,Movie,Like Father,United States,TV-MA,104,"Comedies, Dramas",3,August,2018
s3640,Movie,Like Water for Chocolate,Mexico,R,105,"Classic Movies, Dramas, International Movies",1,November,2019
s3641,Movie,Lil Peep: Everybody’s Everything,United States,TV-MA,116,"Documentaries, Music & Musicals",4,March,2020
s3642,Movie,Lila & Eve,United States,R,94,"Dramas, Thrillers",6,February,2016
s3643,Movie,Lilli,India,TV-MA,85,"Dramas, International Movies, Thrillers",17,December,2018
s3644,TV Show,Lilyhammer,"Norway, United States",TV-MA,3,"Crime TV Shows, TV Comedies, TV Dramas",21,November,2014
s3645,Movie,Limitless,India,TV-PG,59,"Documentaries, International Movies, Sports Movies",1,October,2019
s3646,TV Show,Limmy's Show!,United Kingdom,TV-MA,2,"British TV Shows, TV Comedies",1,October,2019
s3647,Movie,Lincoln,"United States, India",PG-13,150,Dramas,21,February,2018
s3648,Movie,Line Walker,"China, Hong Kong",TV-MA,109,"Action & Adventure, Dramas, International Movies",1,December,2018
s3649,Movie,Lingua Franca,"United States, Philippines",TV-MA,94,"Dramas, International Movies, LGBTQ Movies",26,August,2020
s3650,TV Show,Lion Pride,Taiwan,TV-MA,1,"International TV Shows, Romantic TV Shows, TV Comedies",21,December,2018
s3651,Movie,Lion's Heart,Egypt,TV-14,111,"Action & Adventure, International Movies",9,May,2019
s3652,Movie,Lionheart,Nigeria,TV-PG,95,"Comedies, Dramas, Independent Movies",4,January,2019
s3653,Movie,Liss Pereira: Reteniendo líquidos,Brazil,TV-14,59,Stand-Up Comedy,10,April,2019
s3654,Movie,Listen,Lebanon,TV-MA,103,"Dramas, Independent Movies, International Movies",19,October,2020
s3655,Movie,Listen Up! The Lives of Quincy Jones,Unknown,TV-14,116,"Documentaries, Music & Musicals",1,November,2019
s3656,Movie,Little Baby Bum: Go Buster,Unknown,TV-Y,58,Children & Family Movies,1,October,2019
s3657,TV Show,Little Baby Bum: Nursery Rhyme Friends,United Kingdom,TV-Y,2,"British TV Shows, Kids' TV",18,October,2019
s3658,Movie,Little Boxes,United States,TV-MA,89,"Comedies, Dramas, Independent Movies",1,June,2017
s3659,Movie,Little Dragon Maiden,Hong Kong,TV-14,92,"Action & Adventure, International Movies, Romantic Movies",1,August,2018
s3660,Movie,Little Evil,United States,TV-MA,95,"Comedies, Horror Movies",1,September,2017
s3662,Movie,Little Lunch: The Halloween Horror Story,Australia,TV-Y7,23,"Children & Family Movies, Comedies",15,March,2018
s3663,Movie,Little Lunch: The Nightmare Before Graduation,Australia,TV-Y7,25,"Children & Family Movies, Comedies",15,March,2018
s3664,Movie,Little Men,"United States, Greece, Brazil",PG,85,"Dramas, Independent Movies",12,January,2017
s3665,Movie,Little Miss Sumo,United Kingdom,TV-G,20,"Documentaries, International Movies, Sports Movies",28,October,2019
s3666,Movie,Little Monsters,United States,PG,102,"Children & Family Movies, Comedies",1,November,2020
s3667,Movie,Little Nicky,United States,PG-13,90,Comedies,1,December,2020
s3668,TV Show,Little Singham,India,TV-Y7,2,"Kids' TV, TV Comedies",4,July,2020
s3669,Movie,Little Singham aur Kaal ka Mahajaal,Unknown,TV-Y7-FV,68,"Children & Family Movies, Comedies",1,December,2018
s3670,Movie,Little Singham Bandarpur Mein Hu Ha Hu,Unknown,TV-Y7,67,"Children & Family Movies, Comedies",11,July,2019
s3671,Movie,Little Singham in London,Unknown,TV-Y7,66,"Children & Family Movies, Comedies",22,April,2019
s3672,Movie,Little Singham: Kaal Ka Badla,Unknown,TV-Y7,70,"Children & Family Movies, Comedies",19,August,2020
s3673,Movie,Little Singham: Kaal Ki Tabaahi,Unknown,TV-Y7,66,"Children & Family Movies, Comedies",19,October,2019
s3674,Movie,Little Singham: Legend of Dugabakka,Unknown,TV-Y7,68,"Children & Family Movies, Comedies",15,July,2020
s3675,Movie,Little Singham: Mahabali,Unknown,TV-Y7,69,"Children & Family Movies, Comedies",27,November,2019
s3676,Movie,Little Sister,United States,NR,91,"Comedies, Dramas, Independent Movies",14,January,2017
s3677,TV Show,Little Things,India,TV-MA,3,"International TV Shows, Romantic TV Shows, TV Comedies",9,November,2019
s3678,TV Show,Little Witch Academia,Japan,TV-Y7,2,"Anime Series, International TV Shows",30,June,2017
s3679,TV Show,Littlest Pet Shop: A World of Our Own,United States,TV-Y7,2,Kids' TV,1,February,2019
s3680,TV Show,Liv and Maddie,United States,TV-G,4,"Kids' TV, TV Comedies",23,April,2017
s3681,TV Show,Live,South Korea,TV-MA,1,"Crime TV Shows, International TV Shows, Korean TV Shows",5,February,2019
s3682,Movie,"Live Twice, Love Once",Spain,TV-MA,102,"Comedies, Dramas, International Movies",7,January,2020
s3683,TV Show,Live Up To Your Name,South Korea,TV-MA,1,"International TV Shows, Korean TV Shows, Romantic TV Shows",1,January,2020
s3684,Movie,Living in Bondage: Breaking Free,Nigeria,TV-MA,149,"Horror Movies, International Movies, Thrillers",22,May,2020
s3685,TV Show,Living Undocumented,United States,TV-MA,1,Docuseries,2,October,2019
